id_projeto_camara,nome_autor
104393,Laiz Perrut
104391,Laiz Perrut
104389,Laiz Perrut
104488,Juraci Scheffer
104486,Juraci Scheffer
104475,Juraci Scheffer
104430,Juraci Scheffer
104427,Juraci Scheffer
104425,Juraci Scheffer
104421,Juraci Scheffer
104420,Juraci Scheffer
104419,Juraci Scheffer
104418,Juraci Scheffer
104417,Juraci Scheffer
104416,Juraci Scheffer
104413,Juraci Scheffer
104411,Juraci Scheffer
104406,Juraci Scheffer
104382,Juraci Scheffer
104378,Juraci Scheffer
104374,Juraci Scheffer
104369,Juraci Scheffer
104368,Juraci Scheffer
104356,Juraci Scheffer
104355,Juraci Scheffer
104354,Juraci Scheffer
104353,Juraci Scheffer
104352,Juraci Scheffer
104449,Luiz Otávio Fernandes Coelho - Pardal
104448,Luiz Otávio Fernandes Coelho - Pardal
104447,Luiz Otávio Fernandes Coelho - Pardal
104440,Luiz Otávio Fernandes Coelho - Pardal
104439,Luiz Otávio Fernandes Coelho - Pardal
104437,Luiz Otávio Fernandes Coelho - Pardal
104380,Luiz Otávio Fernandes Coelho - Pardal
104375,Luiz Otávio Fernandes Coelho - Pardal
104498,Cido Reis
104496,Cido Reis
104495,Cido Reis
104491,Cido Reis
104487,Cido Reis
104480,Cido Reis
104476,Cido Reis
104474,Cido Reis
104473,Cido Reis
104462,Cido Reis
104432,Cido Reis
104431,Cido Reis
104429,Cido Reis
104428,Cido Reis
104424,Cido Reis
104499,Vagner de Oliveira
104465,Vagner de Oliveira
104453,Vagner de Oliveira
104452,Vagner de Oliveira
104361,Vagner de Oliveira
104426,Zé Márcio
104414,Zé Márcio
104408,Zé Márcio
104367,Zé Márcio
104365,Zé Márcio
104341,Zé Márcio
104339,Zé Márcio
104423,Nilton Militão
104422,Nilton Militão
103220,Nilton Militão
104358,Marlon Siqueira
104412,Kátia Franco Protetora
104410,Kátia Franco Protetora
104409,Kátia Franco Protetora
104407,Kátia Franco Protetora
104405,Kátia Franco Protetora
104377,Kátia Franco Protetora
104376,Kátia Franco Protetora
104372,Kátia Franco Protetora
104364,Kátia Franco Protetora
104363,Kátia Franco Protetora
104338,Kátia Franco Protetora
104337,Kátia Franco Protetora
104336,Kátia Franco Protetora
104335,Kátia Franco Protetora
104334,Kátia Franco Protetora
104333,Kátia Franco Protetora
104332,Kátia Franco Protetora
104331,Kátia Franco Protetora
104330,Kátia Franco Protetora
104329,Kátia Franco Protetora
104459,Tallia Sobral
104490,Bejani Júnior
104362,Bejani Júnior
104349,Bejani Júnior
104348,Bejani Júnior
104347,Bejani Júnior
104346,Bejani Júnior
104345,Bejani Júnior
104344,Bejani Júnior
104343,Bejani Júnior
104342,Bejani Júnior
104340,Bejani Júnior
104366,Tiago Bonecão
104360,Tiago Bonecão
104277,Tiago Bonecão
104454,Julinho Rossignoli
104404,Julinho Rossignoli
104400,Julinho Rossignoli
104399,Julinho Rossignoli
104397,Julinho Rossignoli
104395,Julinho Rossignoli
104392,Julinho Rossignoli
104390,Julinho Rossignoli
104457,Maurício Delgado
104456,Maurício Delgado
104455,Maurício Delgado
104300,Maurício Delgado
104479,João Wagner
104469,João Wagner
104433,João Wagner
104373,João Wagner
104198,André Luiz
104153,André Luiz
103426,André Luiz
103366,André Luiz
103337,André Luiz
