Projeto,Ano,Tipo,Ementa,Situação,Codigo_Tipo,Id_Projeto,Data_Projeto,Tramitacao_Encerrada,Aprovado
3284,2017,Requerimento,capina e limpeza,Aprovado com Encaminhamento para Executivo,REQ,61928,,,
3283,2017,Requerimento,Ampliação dos horários do Transporte Coletivo Urbano,Aprovado com Encaminhamento para Executivo,REQ,61927,,,
3282,2017,Requerimento,Pavimentação asfáltica-Rua das Calcedônias; Bairro Marilândia,Aprovado com Encaminhamento para Executivo,REQ,62080,,,
3281,2017,Requerimento,Iluminação - Rua das Calcedônias; Bairro Marilândia,Aprovado com Encaminhamento para Executivo,REQ,62077,,,
3280,2017,Requerimento,Tapa buraco - Linhares,Aprovado com Encaminhamento para Executivo,REQ,62048,,,
3279,2017,Requerimento,Capina - Jardim Natal,Aprovado com Encaminhamento para Executivo,REQ,62047,,,
3278,2017,Requerimento,Rede de esgoto.,Aprovado com Encaminhamento para Executivo,REQ,62044,,,
3277,2017,Requerimento,Tapa buraco,Aprovado com Encaminhamento para Executivo,REQ,62019,,,
3276,2017,Requerimento,Tapa buraco,Aprovado com Encaminhamento para Executivo,REQ,62018,,,
3275,2017,Requerimento,Viabilidade,Aprovado com Encaminhamento para Executivo,REQ,62068,,,
3274,2017,Requerimento,Poda de Árvore,Aprovado com Encaminhamento para Executivo,REQ,62061,,,
3273,2017,Requerimento,Providenciar jogar escória na localidade Recanto dos Brugger,Aprovado com Encaminhamento para Executivo,REQ,62046,,,
3272,2017,Requerimento,Colocação de postes de iluminação no Recanto dos Brugger,Aprovado com Encaminhamento para Executivo,REQ,62045,,,
3271,2017,Requerimento,Patrolamento na Estrada Vicinal no Naútico,Aprovado com Encaminhamento para Executivo,REQ,62016,,,
3270,2017,Requerimento,Estudo de Implantação de quebra-molas no bairro Nova Era I,Aprovado com Encaminhamento para Executivo,REQ,62015,,,
3269,2017,Requerimento,Poda de Arvore Santa terezinha,Aprovado com Encaminhamento para Executivo,REQ,62067,,,
3268,2017,Requerimento,Revitalização da iluminação do bairro Parque Guarani,Aprovado com Encaminhamento para Executivo,REQ,62024,,,
3267,2017,Requerimento,Fiscalização de obra na Av. Itamar Franco,Aprovado com Encaminhamento para Executivo,REQ,62023,,,
3266,2017,Requerimento,Revitalização da Pintura de Sinalização do bairro Santa Terezinha,Aprovado com Encaminhamento para Executivo,REQ,62022,,,
3265,2017,Requerimento,Operação Tapa Buraco Bairro Santa Terezinha,Aprovado com Encaminhamento para Executivo,REQ,62021,,,
3264,2017,Requerimento,rampa de Acessibilidade,Aprovado com Encaminhamento para Executivo,REQ,62043,,,
3263,2017,Requerimento,Poda em Arvore,Aprovado com Encaminhamento para Executivo,REQ,62032,,,
3262,2017,Requerimento,Operação Tapa Buracos,Aprovado com Encaminhamento para Executivo,REQ,62031,,,
3261,2017,Requerimento,Instalação de gradil de segurança,Aprovado com Encaminhamento para Executivo,REQ,61970,,,
3260,2017,Requerimento,"providenciem com urgência a limpeza das “bocas de Lobo” localizadas na Rua Sueny Sacconi, bairro Jardim São João (Monte Castelo).",Aprovado com Encaminhamento para Executivo,REQ,61962,,,
3259,2017,Requerimento,"providenciem com urgência a capina e limpeza na rua Sueny Sacconi,bairro MJardim São João (Monte Castelo).",Aprovado com Encaminhamento para Executivo,REQ,61958,,,
3258,2017,Requerimento,Audiência Pública para discutirmos os problemas do trânsito em juiz de fora.,Aprovado,REQ,61966,,,
3257,2017,Requerimento,"realizar a sinalização horizontal nas rua dos Artistas,  rua Padre Matias e rua da Glória localizadas no bairro Morro da Glória.",Aprovado com Encaminhamento para Executivo,REQ,61955,,,
3256,2017,Requerimento,Aumento do número de ônibus 311 - Santa Tereza,Aprovado com Encaminhamento para Executivo,REQ,62026,,,
3255,2017,Requerimento,Pedido de Pavimentação,Aprovado com Encaminhamento para Executivo,REQ,62014,,,
3254,2017,Requerimento,Sinalização Horizontal,Aprovado com Encaminhamento para Executivo,REQ,62013,,,
3253,2017,Requerimento,CUMPRIMENTO DE HORÁRIO TRANSPORTE COLETIVO,Aprovado com Encaminhamento para Executivo,REQ,62017,,,
3252,2017,Requerimento,Uso do Plenário,Aprovado com Encaminhamento para Executivo,REQ,61950,,,
3251,2017,Requerimento,Uso do Plenário,Aprovado,REQ,61946,,,
3250,2017,Requerimento,Reparo na Iluminação Pública em frente a UPA São Pedro,Aprovado com Encaminhamento para Executivo,REQ,61972,,,
3249,2017,Requerimento,Providenciar Serviço de Capina e Limpeza no bairro Carlos Chagas,Aprovado com Encaminhamento para Executivo,REQ,61969,,,
3248,2017,Requerimento,Sinalização bairro Barreira do Triunfo,Aprovado com Encaminhamento para Executivo,REQ,61984,,,
3247,2017,Requerimento,Academia ao ar livre Praça do Bairro São Mateus,Aprovado com Encaminhamento para Executivo,REQ,61983,,,
3246,2017,Requerimento,Sinalização bairro Carlos Chagas,Aprovado com Encaminhamento para Executivo,REQ,61948,,,
3245,2017,Requerimento,manutenção,Aprovado com Encaminhamento para Executivo,REQ,61977,,,
3244,2017,Requerimento,Capina e limpeza,Aprovado com Encaminhamento para Executivo,REQ,61959,,,
3243,2017,Requerimento,Implantação de Rotatória,Aprovado com Encaminhamento para Executivo,REQ,61995,,,
3242,2017,Requerimento,Implantação de rotatória,Aprovado com Encaminhamento para Executivo,REQ,61978,,,
3241,2017,Requerimento,"Que seja providenciado a rede de captação de água pluvial, na Rua Feliciano Pena no Bairro Democrata e Mariano Procópio.",Aprovado com Encaminhamento para Executivo,REQ,61954,,,
3240,2017,Requerimento,Fiscalização no Bar do bairro São Geraldo,Aprovado,REQ,61944,,,
3239,2017,Requerimento,Fiscalização de carros de lanche e frente a Faculdade Doctum.,Aprovado,REQ,61940,,,
3238,2017,Requerimento,"Solicita substituição de rede de esgoto na rua Cabo Ferraz, em toda sua extensão, no bairro Santa Terezinha.",Arquivada,REQ,62307,,,
3237,2017,Requerimento,"Solicita realize instalação do corrimão na ponte do córrego localizado na rua Eunice Weaver, bairro Carlos Chagas.",Arquivada,REQ,62306,,,
3236,2017,Requerimento,Solicita realize limpeza do córrego no bairro Carlos Chagas.,Arquivada,REQ,62305,,,
3235,2017,Requerimento,"Solicita troca de lâmpada no poste n° 036025 na Av. Vereador Raymundo Hargreaves, bairro Fontesville.",Arquivada,REQ,62304,,,
3234,2017,Requerimento,Solicita limpeza de todas bocas de lobo do bairro Encosta do Sol.,Arquivada,REQ,62302,,,
3233,2017,Requerimento,Solicita a capina e limpeza na localidade de Toledos,Arquivada,REQ,62257,,,
3232,2017,Requerimento,"Solicita operação tapa buraco na rua Padre Hernandes Comercio, bairro Parque das Torres",Arquivada,REQ,62256,,,
3230,2017,Requerimento,"Solicita a capina e limpeza nos terrenos da rua Eurico Viana, bairro Vila Alpina",Arquivada,REQ,62255,,,
3229,2017,Requerimento,Solicita limpeza e capina em um terreno localizado na Rua Jaime Schimitz; Bairro Encosta do Sol.,Arquivada,REQ,62254,,,
3228,2017,Requerimento,Solicita abertura de CPI,Arquivada,REQ,62181,,,
3227,2017,Requerimento,Solicita recapeamento asfáltico nas ruas do Bairro Graminha,Arquivada,REQ,62253,,,
3225,2017,Requerimento,"Solicita a instalação de uma canaleta para captação de águas pluviais, na rua Aleixo Martins Neto, bairro Marumbi",Arquivada,REQ,62252,,,
3224,2017,Requerimento,"Solicita a limpeza de boca de lobo na rua Aleixo Martins Neto, bairro Marumbi",Arquivada,REQ,62250,,,
3223,2017,Requerimento,"Solicita a substituição da rede de esgoto na rua Aleixo Martins, bairro Marumbi",Arquivada,REQ,62249,,,
3222,2017,Requerimento,"Solicita a capina e limpeza na rua Domingos Tavares de Souza, bairro Vivendas da Serra",Arquivada,REQ,62248,,,
3221,2017,Requerimento,"Solicita a capina e limpeza na rua Cidade do Sol, bairro Barbosa Lage",Arquivada,REQ,62247,,,
3220,2017,Requerimento,"Solicita a capina e limpeza na rua Belo Horizonte, bairro São Mateus",Arquivada,REQ,62245,,,
3219,2017,Requerimento,Solicita a capina e limpeza no campo do bairro Marumbi,Arquivada,REQ,62244,,,
3218,2017,Requerimento,"Solicita a capina e limpeza na rua Maria Ferreira de Siqueira, bairro Marumbi",Arquivada,REQ,62242,,,
3217,2017,Requerimento,"Solicita a manutenção e reparo no asfalto da rua Ivan Andrade de Rezende, bairro Santa Luzia",Arquivada,REQ,62241,,,
3216,2017,Requerimento,"Solicita a manutenção do asfalto da rua H, bairro Bom Jardim",Arquivada,REQ,62239,,,
3215,2017,Requerimento,Solicita operação tapa buraco nas ruas do bairro Terras Altas,Arquivada,REQ,62237,,,
3214,2017,Requerimento,Solicita a poda de árvores na na praça de esporte do bairro Santa Rita,Arquivada,REQ,62235,,,
3213,2017,Requerimento,Solicita a troca de lâmpadas da praça de esporte do bairro Santa Rita,Arquivada,REQ,62234,,,
3212,2017,Requerimento,"Solicita a retirada de uma árvore na rua Aníbal Alves, quase em frente ao n° 199, esquina com a rua Queluz.",Arquivada,REQ,62300,,,
3211,2017,Requerimento,"Solicita realize limpeza das ""bocas de lobo"" do bairro Nossa Senhora das Graças e Vista Alegre.",Arquivada,REQ,62299,,,
3210,2017,Requerimento,"Solicita a limpeza e recolocação da tampa na ""boca de lobo"" na Miguel Marinho, próximo ao número 319, no bairro Santa Cruz.",Arquivada,REQ,62232,,,
3209,2017,Requerimento,Solicita analisar a possibilidade de colocação de um ponto de ônibus em frente ao Hospital Acispes.,Arquivada,REQ,62231,,,
3208,2017,Requerimento,"Solicita analisar e verificar a possibilidade de colocação de redutores de velocidade na Rua João Ferreira de Moraes, no bairro Santa Cruz.",Arquivada,REQ,62230,,,
3207,2017,Requerimento,"Solicita analisar e verificar a possibilidade de colocação de redutores de velocidade na Rua Vargas Pereira da Costa, no bairro São Judas Tadeu.",Arquivada,REQ,62229,,,
3206,2017,Requerimento,"Solicita verificar e fiscalizar a necessidade de ampliação dos itinerários dos Ônibus, Br 267, Toledos ou Valadares, entrando no KM 135 da Br 267 a direita até o final da estrada onde tem muitas residências.",Arquivada,REQ,62228,,,
3205,2017,Requerimento,"Solicita a limpeza da ""boca de lobo"" na Rua Otoniel Leão dos Santos, próximo a esquina com Av. Dr. Simeão de Farias, perto da quadra Play Bool.",Arquivada,REQ,62227,,,
3204,2017,Requerimento,"Solicita disponibilizar ônibus, ou microônibus, para servir a comunidade do Bairro Niterói, no sentido Bairro Floresta região da Usina de Marmelos.",Arquivada,REQ,62298,,,
3202,2017,Requerimento,"Solicita que seja incluído no Mapeamento de Risco da Prefeitura de Juiz de Fora, Região das Ruas Maria Cândida Resende com a Rua João Carlos da Fonseca, no bairro Filgueiras.",Arquivada,REQ,62225,,,
3201,2017,Requerimento,"Solicita asfaltamento da Estrada Antiga de Filgueiras (que tem início em frente ao Hospital Ana Nery, Bairro Grama), do nº 6 até o número 680.",Arquivada,REQ,62224,,,
3200,2017,Requerimento,Solicita mais um médico na Equipe de Saúde da Família na UAPS do Bairro Granjas Betânia.,Arquivada,REQ,62223,,,
3199,2017,Requerimento,"Solicita extensão de rede elétrica na Estrada Antiga de Filgueiras (que tem início em frente ao Hospital Ana Nery, Bairro Grama), do nº 5-B até o número 2219.",Arquivada,REQ,62222,,,
3198,2017,Requerimento,Solicita que seja solicitado ao Exmo. Sr. Prefeito para disponibilização a esta Casa de cópia integral do Processo/requerimento n° 54621/2007 e do processo/requerimento nº 11154/2008,Arquivada,REQ,62403,,,
3197,2017,Requerimento,"Solicita junto a Secretaria de Transporte e Trânsito da Prefeitura promover a VOLTA DO ANTIGO PONTO DE ÔNIBUS NO BAIRRO BANDEIRANTES DO ENDER ÇO DA SARGENTO CUNHA, nº 500 PARA SABINO FRANCISCO DE BARROS nº 564",Arquivada,REQ,62399,,,
3196,2017,Requerimento,Solicita junto a CESAMA a RECOMPOSIÇÃO DA PINTURA DO MURO do Reservatório Henrique Novaes próximo a Escola Estadual Patrus de Souza,Arquivada,REQ,62398,,,
3194,2017,Requerimento,Solicita operação tapa buraco nas ruas do Bairro Democrata.,Arquivada,REQ,62402,,,
3193,2017,Requerimento,"Solicita limpeza das bocas de lobo da Rua Pedro Botti, no Bairro Alto dos Passos.",Arquivada,REQ,62401,,,
3192,2017,Requerimento,"Solicita capina e a limpeza em toda a extensão da Rua Alameda de Santo Antônio, no Bosque do Imperador.",Arquivada,REQ,62400,,,
3191,2017,Requerimento,Solicita capina e limpeza na Rua Dona Maria Helena - Bairro Santa Helena.,Arquivada,REQ,62377,,,
3190,2017,Requerimento,"Solicita pedido de limpeza e imunização do córrego na Avenida Diva Garcia, bairro Três Moinhos em Juiz de Fora - MG.",Arquivada,REQ,62376,,,
3189,2017,Requerimento,"Solicita colocação de placa ""Proibido Parar e Estacionar"" na esquina das ruas Coronel Quintão com Fausto de Souza, bairro Monte Castelo em Juiz de Fora - MG.",Arquivada,REQ,68072,,,
3188,2017,Requerimento,"Solicita melhoria na iluminação na Salvador Moura Fontes, próximo ao número 449 no Bairro Santa Efigênia",Arquivada,REQ,62393,,,
3187,2017,Requerimento,"Solicita operação tapa buracos na Goiás, em frente aos números 262 e 341, bairro São Sebastião em Juiz de Fora - MG.",Arquivada,REQ,62392,,,
3186,2017,Requerimento,"Solicita pedido de limpeza de bueiro (boca de lobo), na Rua Goiás em frente aos números 21, 169, 430 e 557, no bairro São Sebastião.",Arquivada,REQ,62394,,,
3185,2017,Requerimento,"Solicita pedido de limpeza na Henrique Burnier entre as Rui Barbosa e Frederico Lage, Bairro Mariano Procópio",Arquivada,REQ,62375,,,
3184,2017,Requerimento,"Solicita pedido de limpeza de bueiro (boca de lobo), na Rua Goiás em frente aos números 21, 169, 430 e 557 no bairro São Sebastião",Arquivada,REQ,62374,,,
3183,2017,Requerimento,Solicita capina e limpeza no entorno da reserva florestal situada no Bairro Verbo Divino/ São judas Thadeu,Arquivada,REQ,62373,,,
3182,2017,Requerimento,"Solicita operação tapa buracos em toda a extensão da Rua Waldir Martins de Oliveira, no Bairro São Judas",Arquivada,REQ,62372,,,
3181,2017,Requerimento,"Solicita tapa buracos em toda a extensão da Rua Toscana Bosco Budini, no Bairro São Judas",Arquivada,REQ,62371,,,
3180,2017,Requerimento,"Solicita poda de árvore na Rua Mariano Procópio próximo ao número 478, bairro Mariano Procópio em Juiz de Fora - MG.",Arquivada,REQ,62370,,,
3179,2017,Requerimento,"Solicita operação tapa buracos na Rua Professor Joaquim Viana, próximo ao número 88, bairro Cesário Alvim em Juiz de Fora - MG.",Arquivada,REQ,62369,,,
3178,2017,Requerimento,"Solicita através do órgão competente, (EMP AV), pedido de recapeamento do asfalto na Rua José Fontoura, bairro São Benedito em Juiz de Fora-MG.",Arquivada,REQ,62368,,,
3177,2017,Requerimento,Solicita a limpeza e capina na Rua Mário Nogueira no Bairro Industrial.,Arquivada,REQ,62367,,,
3176,2017,Requerimento,Solicita a limpeza e capina nas ruas do Bairro Industrial.,Arquivada,REQ,62366,,,
3175,2017,Requerimento,"Solicita que seja feito o asfaltamento na rua Maria Conceição Atalaia, no bairro Graminha.",Arquivada,REQ,61869,,,
3174,2017,Requerimento,"Solicita que seja feito o asfaltamento na Rua Deli Dazini dos Santos, no bairro Cruzeiro do Sul.",Arquivada,REQ,61868,,,
3173,2017,Requerimento,"Solicita providenciar a retirada de terras que está ocupando metade da pista da Rua Joaquim Vicente Guedes, esquina com a Rua Benício de Souza Rocha, no bairro Cruzeiro do Sul.",Arquivada,REQ,61867,,,
3172,2017,Requerimento,"Solicita que seja feito o asfaltamento na Rua Laura Ribeiro de Oliveira, no bairro Cruzeiro do Sul.",Arquivada,REQ,61866,,,
3171,2017,Requerimento,"Solicita que seja feito o asfaltamento na Rua José Geraldo da Silva, no bairro Cruzeiro do Sul.",Arquivada,REQ,61865,,,
3170,2017,Requerimento,"Solicita que seja feito o asfaltamento na Rua João Cruz Carvalho, no bairro Cruzeiro do Sul.",Arquivada,REQ,61864,,,
3169,2017,Requerimento,"Solicita que seja feito o asfaltamento na rua Valdomiro Eloi do Amaral, no bairro do Cruzeiro do Sul.",Arquivada,REQ,61863,,,
3168,2017,Requerimento,"Solicita que seja feito o asfaltamento na Rua Eugênio de Souza Lima, no bairro Cruzeiro do Sul.",Arquivada,REQ,61862,,,
3167,2017,Requerimento,"Solicita que seja feito o asfaltamento na Rua Geraldo de Carvalho, no bairro Graminha.",Arquivada,REQ,61861,,,
3166,2017,Requerimento,"Solicita a colocação de uma nova placa indicativa na Rua Professor Thompson Palhares, no bairro Santa Luzia.",Arquivada,REQ,61860,,,
3165,2017,Requerimento,"Solicita que seja feito o asfaltamento na Rua Eurides de Souza Rocha, no bairro Cruzeiro do Sul.",Arquivada,REQ,61859,,,
3164,2017,Requerimento,"Solicita a colocação de uma nova placa indicativa na Rua Deli Dazini dos Santos, no bairro Cruzeiro do Sul.",Arquivada,REQ,61858,,,
3163,2017,Requerimento,"Solicita que seja feito o asfaltamento na Rua Manoel Ribeiro, no bairro Cruzeiro do Sul.",Arquivada,REQ,61836,,,
3162,2017,Requerimento,"Solicita a colocação de uma nova placa indicativa na Rua Eurides de Souza Rocha, no bairro de Santa Luzia.",Arquivada,REQ,61835,,,
3161,2017,Requerimento,"Solicita que seja realizada a apreensão de cães no bairro Novo Triunfo, que estão na Rua Madre Tereza de Calcutá, próximo a Padaria do Dil.",Arquivada,REQ,61834,,,
3160,2017,Requerimento,"Solicita afim de que seja feito o asfaltamento na Rua Benício de Souza Rocha, no bairro Cruzeiro do Sul.",Arquivada,REQ,61833,,,
3159,2017,Requerimento,"Solicita a manutenção e o recapeamento da pavimentação asfáltica — operação tapa buracos, na rua Amambaí, bairro Monte Castelo.",Arquivada,REQ,61788,,,
3158,2017,Requerimento,"Solicita estudo visando a instalação de duas rotatórias, ambas destinadas a melhorar o acesso ao bairro Democrata, região central da cidade.",Arquivada,REQ,61787,,,
3157,2017,Requerimento,"Solicita a poda da árvore, localizada na rua Iguaçu, em frente ao N° 190, no bairro Monte Castelo.",Arquivada,REQ,61786,,,
3156,2017,Requerimento,"Solicita capina e limpeza na rua Enéas Mascarenhas, bairro Monte Castelo.",Arquivada,REQ,61785,,,
3155,2017,Requerimento,"Solicita a substituição da iluminação pública na Rua Jovino Ribeiro, Bairro Bairú",Arquivada,REQ,61911,,,
3154,2017,Requerimento,"Solicita , providências no sentido de asfaltar a Travessa ""F"" próximo à Rua Robson da Costa Magalhães, Bairro Bela Aurora.",Arquivada,REQ,61910,,,
