Projeto,Ano,Tipo,Autor,Ementa,Situação
1491.0,2012.0,Requerimento,Flávio Cheker,"Solicita que providencie a troca da luminária do poste situado na passagem q liga a parte alta com a parte baixa da rua Maria Aparecida Martins, bairro Vale Verde.",Em Tramitação
1490.0,2012.0,Requerimento,Chico Evangelista,Solicita a canalização de um esgoto que passa nos fundos da casa da Av. JK em frente ao Francisco Bernardino.,Em Tramitação
1489.0,2012.0,Requerimento,Chico Evangelista,Solicita melhorias na capitação de água na servodão que passa nos fundos da casa na rua Miguel Marques Peres no bairro Jardim Natal.,Em Tramitação
1488.0,2012.0,Requerimento,Chico Evangelista,Solicita asfaltamento das ruas do bairro Nova Benfica.,Em Tramitação
1487.0,2012.0,Requerimento,Chico Evamgelista,Solicita que faça o manilhamento na servidão dos fundos da rua José Basílio Costa no bairro Joquei Clube.,Em Tramitação
1486.0,2012.0,Requerimento,Chico Evangelista,"Solicita a poda de uma árvore na rua Bernardo Mascarenhas, na curva da miséria bairro Fábrica.",Em Tramitação
1485.0,2012.0,Requerimento,Chico Evangelista,"Solicita a agenda Juiz de Fora um estudo para a poda de árvore na rua Luiz Fellet, bairro Santo Antonio.",Em Tramitação
1484.0,2012.0,Requerimento,Chico Evangelista,Solicita que coloque uma grade de proteção na boca de lobo na rua Miguel Marques Peres no bairro Jardim Natal.,Em Tramitação
1483.0,2012.0,Requerimento,Doutor Luiz Carlos,"Solicita dois quebra molas na rua Imaculada Conceição, bairro Dom Bosco.",Em Tramitação
1482.0,2012.0,Requerimento,Francisco Canalli,Solicita a realização de audiência pública para discutir os problemas enfrentados pelos ambulantyes da feira livre de juiz de fora.,Em Tramitação
1482.0,2012.0,Requerimento,Francisco Canalli,Solicita audiencia pública para discutir sobre problemas enfrentados pelos ambulantes da feira livre.,Em Tramitação
1481.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita a retirada de entulho da rua São Pnacrácio, bairro São Tarcísio.",Arquivada
1480.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita a retirada de entulho da rua Regente, bairro Santana.",Arquivada
1479.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita a capina, limpeza, retirada de entulho e colocação de placa Proibido Jogar Lixo, do terreno situado á rua Regente, bairro Santana.",Arquivada
1478.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita o asfaltamento da Rua Henrique Miranda de Sá , bairro Bom Jardim.",Em Tramitação
1477.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita a notificação do proprietário do terreno na rua Ribeiro de Abreu, bairro Progresso, quanto a capina, limpeza e colocação de cerca.",Em Tramitação
1476.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita a retirada de entulho da rua Dr. Manoel Lage, bairro Marumbi.",Em Tramitação
1475.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita a retirada de entulho da rua José Sevaroli, bairro Marumbi.",Em Tramitação
1474.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita que faça boca de lobo na rua Leonora Goretti, bairro Bom Jardim.",Em Tramitação
1473.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita a colocação de redutor de velocidade na rua Vitar Maria de Oliveira, bairro Progresso.",Em Tramitação
1472.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita a construção de meio fio na rua Romeu Patoril, bairro Bom Jardim.",Em Tramitação
1471.0,2012.0,Requerimento,Wanderson Castelar,Solicita placas de identificação relacionadas e posterior afixação das ruas do Loteamento Parque das águas.,Em Tramitação
1470.0,2012.0,Requerimento,Wanderson Castelar,Solicita as placas de identificação abaixo relacionadas e posterior afixação das ruas do Loteamento Nova Germãnia.,Em Tramitação
1469.0,2012.0,Representação,Wanderson Castelar,"Solicita a isntalação horizontal - Traffic Calm, á rua Nair de Castro Cunha, bairro Cascatinha.",Aprovado
1468.0,2012.0,Requerimento,Fiorilo,"Solicita o asfaltamento de parte da rua Clóvis Serôa da Motta, bairro São Geraldo.",Em Tramitação
1467.0,2012.0,Requerimento,Fiorilo,"Solicita a substituição de lãmapadas nos postes de iluminação pública na área externa da igrejaNossa Senhora do Rosário, bairro Santos Dumont.",Em Tramitação
1466.0,2012.0,Requerimento,Fiorilo,"Solicita a extensão de iluminação pública, na rua Ernesto Baptista Pereira, bairro São Geraldo.",Em Tramitação
1465.0,2012.0,Requerimento,Fiorilo,"Solicita a possibilidade de ser instalado no local traffic calming, sendo dois na rua Olegário Maciel e um na rua Benedito dos Reis Fortes, bairro Paineiras.",Em Tramitação
1464.0,2012.0,Requerimento,Fiorilo,"Solicita estudo para instalação de redutor de velocidade, na rua das Margaridas , bairro Novo Horizonte.",Em Tramitação
1463.0,2012.0,Requerimento,Fiorilo,"Solicita uma vistoria na rua Bráz Antonio Falco, bairro Ipirangapara solucionar a captação de águas pluviais.",Em Tramitação
1462.0,2012.0,Requerimento,Isauro Calais,"Solicita um novo acesso ao Condomínio São Lucas, em São Pedro.",Em Tramitação
1461.0,2012.0,Requerimento,Isauro Calais,"Solicita o recapeamento asfáltico e a instalação de iluminação pública na rua Olívia do Carmo Mota, no Granjeamento Santo Antônio - Bairro Vila Ideal.",Em Tramitação
1460.0,2012.0,Requerimento,Isauro Calais,"Solicita a troca de tampa de boca de lobo na rua Francisco Russi, bairro Distrito de Paula Lima.",Em Tramitação
1459.0,2012.0,Requerimento,Isauro Calais,"Solicita que faça a cobertura de uma vala abertana rua Lauro Telles Mesquita, bairro São Pedro.",Em Tramitação
1458.0,2012.0,Requerimento,Isauro Calais,"Solicita a limpeza de trecho na rua Osmar Fernandes de Oliveira, bairro São Damião",Em Tramitação
1457.0,2012.0,Requerimento,Isauro Calais,"Solicita o corte de uma árvore na rua Maria Madalena Gomes da Silva, bairro Nossa Senhora Aparecida.",Em Tramitação
1456.0,2012.0,Requerimento,Isauro Calais,"Soilicita que faça a extensão de rede elétrica com instalação de poste , na rua Antônio de Souza Ferreira, bairro Progresso.",Em Tramitação
1455.0,2012.0,Requerimento,Isauro Calais,"Solicita o conserto na rede de esgoto da rua Mascarenhas , bairro Costa Cravalho.",Em Tramitação
1454.0,2012.0,Requerimento,Flávio Cheker,"Solicita Exames para a detecção precoce da Hiperplasia Adrenal Congênita, Deficiência de G6PD, Deficiência de Biotimidase e Toxoplasmose Congênita na triagem neonatal.",Em Tramitação
1453.0,2012.0,Requerimento,Flávio Cheker,Solicita amenizar o transtorno ocasionando aos moradores pelo intenso tráfego de caminhões no bota fora criado na antiga pedreira do bairro Cidade do Sol.,Em Tramitação
1452.0,2012.0,Requerimento,Flávio Cheker,"Solicita o asfaltamento de um pequeno trecho situado á rua 3, no bairro Milho Branco.",Em Tramitação
1451.0,2012.0,Requerimento,Flávio Cheker,"Solicita a capina e limpeza da rua Margarida Maria Alves, bairro Vale Verde.",Em Tramitação
1450.0,2012.0,Requerimento,Flávio Cheker,"Solicita a manutenção adequada da boca de lobo, na rua Nova Lima, bairro Dom Bosco.",Em Tramitação
1449.0,2012.0,Requerimento,Flávio Cheker,"Solicita com urgência a poda da árvore que está na rua Nova Lima, Bairro Dom Bosco.",Em Tramitação
1448.0,2012.0,Requerimento,Flávio Cheker,"Solicita a limpeza periódica, com varrição, operação tapa buraco e manutenção nas ruas Monsenhor Pedro Arbex e Paulo de Souza Freire, bairro São Mateus.",Em Tramitação
1447.0,2012.0,Requerimento,Flávio Cheker,"Solicita capina, limpeza e a construção de pésseio público(calçamento), para a rua João Moreira da Rocha, bairro Teixeiras.",Em Tramitação
1446.0,2012.0,Requerimento,Flávio Cheker,"Solicita a implantação de área Azul, na rua José Calil Ahoaugi.",Em Tramitação
1445.0,2012.0,Requerimento,Flávio Cheker,"Solicita o serviço de urbanização, tais como, capina, corrimão, conserto/reparação dos degraus na escada que liga as ruas Nova Lima e Itajubá, no bairro Dom Bosco.",Em Tramitação
1444.0,2012.0,Requerimento,Flávio Cheker,"Solicita o fechamento da passagem atrás da Capela Mortuária, em Benfica que não é usada.",Em Tramitação
1443.0,2012.0,Requerimento,Chico Evangelista,"Solicita a colocação de um corrimão no escadão do Bairro Nossa Senhora Aparecida, da Rua Luiz Creozol.",Em Tramitação
1442.0,2012.0,Requerimento,Chico Evangelista,"Solicita patrolar a rua Arlindo Zanini, no bairro Parque Independencia.",Em Tramitação
1441.0,2012.0,Requerimento,Chico Evangelista,"Solicita a colocação de redutores de velocidade na rua Luiz Creozol, bairro Nossa Senhora Aparecida.",Em Tramitação
1440.0,2012.0,Requerimento,Chico Evangelista,"Solicita um estudo para a construção de um muro de contenção de um barranco na rua Orlando Riani, bairro Nossa Senhora Aparecida.",Em Tramitação
1439.0,2012.0,Requerimento,Chico Evangelista,"Solicita a colocação de postes e luminárias no escadão, rua Guarani, Rosário de Minas",Em Tramitação
1438.0,2012.0,Requerimento,Chico Evangelista,"Solicita umaplaca de parada de ônibus na rua Felipe José, bairro Jardim Natal.",Em Tramitação
1437.0,2012.0,Requerimento,Figueirôa,Solicita a substituiçãoda iluminação atual por outra de maior intensidade de luz na rua Ampaio entre Rua Batista de Oliveira e Barão de Santa Helena no bairro Grambery.,Em Tramitação
1436.0,2012.0,Requerimento,Francisco Canalli,Solicita a instalação de tambores de 200 litros para coleta de lixo nas comunidades do Vale das Frutas e do Vale dos Peões.,Arquivada
1435.0,2012.0,Requerimento,Isauro Calais,"Solicita Audiência Pública, para discutir a situação da rua utilizada como atalho pelos moradores que liga os bairros Santa Cecília e Estrela Sul e está localizada no final das ruas Ângelo Vaccarini e Doutor Adair Calaes.",Em Tramitação
1434.0,2012.0,Requerimento,Gasparette,Solicita a fiscalização de transito em toda extensão da rua Delfim Moreira.,Em Tramitação
1433.0,2012.0,Requerimento,Fiorilo,"Solicita uma placa de proibindo depósito de lixo sob árvore, próximo da esquina das ruas Américo Lobo e João do Rio, bairro Bairu.",Em Tramitação
1432.0,2012.0,Requerimento,Flávio Cheker,"Solicita a instalação de um corrimão para a escada localizada entre os números 248 e 250 da Rua Jacob Valério e q dá acesso á rua Maria Lanziotti Barra, bairro Santa Cruz.",Em Tramitação
1431.0,2012.0,Requerimento,Flávio Cheker,"Solicita a capina e instalação de um corrimão para a escada que liga a rua Maria Lanziotti Barra a Rua Miguel Marinho, no bairro Santa Cruz.",Em Tramitação
1430.0,2012.0,Requerimento,Flávio Cheker,Solicita que amplie o atendimento de onibus da linha 190 e 590.,Em Tramitação
1429.0,2012.0,Requerimento,Flávio Cheker,"Solicita estudos parar adequar o horário do ônibus da linha 732, para atender os estudantes da Av. Dr. Simeão de Faria, no bairro Santa Cruz.",Em Tramitação
1428.0,2012.0,Requerimento,Flávio Cheker,Solicita providencias em relação ao requerimento nº 1792.,Em Tramitação
1427.0,2012.0,Requerimento,Flávio Cheker,"Solicita o aumento de ônibus da linha 515, que atende os bairros D. Orione e Aeroporto.",Em Tramitação
1426.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita a limpeza do bueiro localizado na rua Luzia Pereira Reis, Loteamento Nova Vida.",Em Tramitação
1425.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita o alargamento da rua Maria de Barros Fuscaldi Neves, bairro Recanto do Lagos.",Em Tramitação
1424.0,2012.0,Requerimento,Ana do Padre Frederico,Solicita a colocação de boca de lobo em frente ao Clube Montesinas. bairro Progresso.,Em Tramitação
1423.0,2012.0,Requerimento,Ana do Padre Frederico,Solicita a colocação de escória nas ruas do bairro Recanto dos Lagos.,Em Tramitação
1422.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita que seja feita uma passagem na rua Joaquim Marques Coimbra á rua A, ambas bairro Marumbi.",Em Tramitação
1421.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita a recomposição do asfalto na entrada do Clube Montesinas, bairro Progresso.",Em Tramitação
1420.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita a limpeza e colocação de cerca do terreno situado na esquina da rua Luiza Pereira Reis com a rua Sebastião Fernandes Coelho, Loteamento Nova Vida.",Em Tramitação
1419.0,2012.0,Requerimento,Ana do Padre Frederico,"Solicita um ponto de onibus na Av. Presidente Itamar Franco, bairro São Mateus.",Em Tramitação
1418.0,2012.0,Requerimento,Ana do Padre Frederico,Solicita a drenagem das minas existentes na entrada do Clube Montesinas.,Em Tramitação
1417.0,2012.0,Requerimento,José Emanuel,"Solicita a instalação de meio fio na Rua Edmundo Schimidt, bairro Morada do Serro.",Em Tramitação
1416.0,2012.0,Requerimento,"Isauro e Rodrigo Mattos, Rodrigo Mattos",Solicita um técnico para avaliar as reais necessidades de ampliação da frota de taxi de Juiz de Fora.,Arquivada
1415.0,2012.0,Requerimento,Gasparette,"Solicita a poda de arvore dentro da Escola Municipal São Geraldo, rua Adriano Cartinho, bairro Previdenciários.",Em Tramitação
1414.0,2012.0,Requerimento,Gasparette,"Solicita a implantação de redutor de velocidade na Av. Brasil, em frente a distribuidora de água (Cesama), bairro de Lourdes.",Arquivada
1413.0,2012.0,Requerimento,Gasparette,"Solicita que o caminhão de lixo passe na rua Oscavo Gonzaga Prata, bairro Laranjeiras.",Arquivada
1412.0,2012.0,Requerimento,Gasparette,"Solicita a implantação de uma rotatória, no cruzamento da Rua Padre Café com Av. Itamar Franco.",Em Tramitação
1411.0,2012.0,Requerimento,Noraldino,Solicita o asfaltamento da Rua Eliseu Guedes no bairro Rosário de Minas.,Em Tramitação
1410.0,2012.0,Requerimento,Noraldino,Solicita a ampliação do Cemitério de Rosário de Minas.,Em Tramitação
1409.0,2012.0,Requerimento,José Laerte,"Solicita a colocação de 02 postes com luminária a serem colocados no escadão que liga a Rua Aníbal Paiva Garcia á Rua Carneiro da Silva, no bairro Vila Ozanan.",Em Tramitação
1408.0,2012.0,Requerimento,José Laerte,"Solicita a colocação de 03 postes com luminária no final da rua Aníbal Paiva Garcia, no bairro Vila Ozanan.",Em Tramitação
1407.0,2012.0,Requerimento,José Laerte,"Solicita a colocação de postes com luminárias a serem colocados na continuação da Rua Ipanema, no bairro Milho Branco.",Em Tramitação
1406.0,2012.0,Requerimento,Isauro Calais,"Solicita a extensão das linhas de ônibus, do bairro Humaitá até o Granjeamento Três.",Em Tramitação
1405.0,2012.0,Requerimento,Isauro Calais,"Solicita a instalação de Luminária na rua Francisco Russi, Distrito de Pula Lima.",Em Tramitação
1404.0,2012.0,Requerimento,Isauro Calais,Solicita a limpeza e também a canalizaçãode rede de esgoto no bairro São Damião.,Arquivada
1403.0,2012.0,Requerimento,Isauro Calais,"Solicita o reparo na rede de águas pluviais, na rua Stoppa, bairro Progresso.",Em Tramitação
1402.0,2012.0,Requerimento,Isauro Calais,"Solicita o reparo na rede de esgoto da rua Guilhardo Xavier Furtado, no bairro Carlos Chagas.",Arquivada
1401.0,2012.0,Requerimento,Isauro Calais,"Solicita a instalação de iluminação pública na Rua Alvino de Paula, no bairro Carlos Chagas.",Arquivada
1400.0,2012.0,Requerimento,Wanderson Castelar,"Solicita o desentupimento das bocas de lobo na parte baixa do rua Miguel Couto, bairro Esplanada.",Em Tramitação
1399.0,2012.0,Requerimento,Fiorilo,"Solicita que seja feito um viradouro na rua Irineu Marinho, bairro Bom Pastor.",Em Tramitação
1398.0,2012.0,Requerimento,José Laerte,Solicita a mudança do itinerário do oniubus da linha 304- Bairro Caeté.,Em Tramitação
1397.0,2012.0,Requerimento,José Laerte,"Solicita a ampliação dos horários de onibus da linha 305, bairro Jardim Esperança/Terras Altas.",Em Tramitação
1396.0,2012.0,Requerimento,Betão,Solicita a implantação de redutores de velocidade ao longo da Avenida Senhor dos Passos.,Em Tramitação
1395.0,2012.0,Requerimento,Fiorilo,"Solicita a substituição da tubulação de captação de águas pluviais da rua Francisco Altomar passando no terreno da residencia situada á Rua Ibitiguaia, bairro Santa Luzia.",Em Tramitação
1394.0,2012.0,Requerimento,Flávio Cheker,"Solicita a coleta seletiva no Condomínio Portal da Torre, no bairro São Pedro.",Em Tramitação
1393.0,2012.0,Requerimento,Todos os Vereadores,"Solicita a liberação de 60 placas de taxi, para atender melhor a nossa comunidade.",Em Tramitação
1391.0,2012.0,Requerimento,Fiorilo,"Solicita a adoção de providencias com relação ao desmoronamento de parte da Rua Antonio Espanhol Celeste, bairro Jardim América.",Em Tramitação
1390.0,2012.0,Requerimento,Fiorilo,"Solicita a captação de águas pluviais desce de um barranco da rua Ivan de Andrade Rezende, no bairro Santa Luzia.",Em Tramitação
1389.0,2012.0,Requerimento,Fiorilo,"Solicita a extensão da rede de iluminação pública em toda extensão da rua José Geraldo da Silva, bairro Santa Luzia.",Em Tramitação
