Projeto,Ano,Tipo,Ementa,Situacao,Autor,Codigo_Tipo,Id_Projeto_Camara,Data_Projeto,Tramitacao_Encerrada,Aprovado
2293,2015,Requerimento,"Solicita junto a Empav, operação tapa buracos na Rua Avelino Milagres, nas proximidades do n° 270 - Bairro Industrial.",Arquivada,Chico Evangelista,REQ,53821,21/08/2015,SIM,SIM
2292,2015,Requerimento,"Solicita Audiência Pública para esclarecimento de denúncias relativas à gestão financeira, patrimonial e de recursos humanos da Empav.",Arquivada,Wanderson Castelar,REQ,53826,21/08/2015,SIM,SIM
2291,2015,Requerimento,"Solicita instalação de quebra-mola ou redutor de velocidade no cruzamento das ruas Raimundo Cravo com a Gabriel Gonçalves da Silva e ao longo da mesma, no Bairro Parque Independência.",Arquivada,Vagner de Oliveira,REQ,53820,20/08/2015,SIM,SIM
2290,2015,Requerimento,Solicita varrição e limpeza das ruas do Bairro Teixeiras.,Arquivada,Vagner de Oliveira,REQ,53819,20/08/2015,SIM,SIM
2289,2015,Requerimento,"Solicita limpeza e desentupimento das bocas de lobo da rua João Moreirada Rocha, no Bairro Teixeiras.",Arquivada,Vagner de Oliveira,REQ,53818,20/08/2015,SIM,SIM
2288,2015,Requerimento,"Solicita cerca de proteção e segurança no terreno da prefeitura, na rua Alfredo Salomão, no Bairro Teixeiras.",Arquivada,Vagner de Oliveira,REQ,53817,20/08/2015,SIM,SIM
2287,2015,Requerimento,Solicita revitalização da pintura da quadra poliesportiva do Bairro Santo Antônio.,Arquivada,Vagner de Oliveira,REQ,53816,20/08/2015,SIM,SIM
2286,2015,Requerimento,"Solicita captação de água pluvial na rua Josina Barbosa Nogueira, no terreno ao lado do lote nº 24, Bairro Filgueiras.",Arquivada,Vagner de Oliveira,REQ,53815,20/08/2015,SIM,SIM
2285,2015,Requerimento,"Solicita colocação de tampa de boca de lobo, na Rua Major Olímpio Duarte, em frente ao número 225 no bairro Santos Anjos.",Arquivada,Oliveira Tresse,REQ,53814,20/08/2015,SIM,SIM
2284,2015,Requerimento,"Solicita recapeamento asfáltico na Travessa ""B"" esquina com Rua Nilza de Lourdes Fortes no Bairro Barão do Retiro.",Arquivada,Oliveira Tresse,REQ,53813,20/08/2015,SIM,SIM
2283,2015,Requerimento,Solicita melhorias de iluminação pública na Praça Maria Ilidia de Rezende no Bairro São Benedito.,Arquivada,Oliveira Tresse,REQ,53812,20/08/2015,SIM,SIM
2282,2015,Requerimento,"Solicita reforma na UBS da Rua Maria Elidia Rezende, no bairro São Benedito.",Arquivada,Oliveira Tresse,REQ,53811,20/08/2015,SIM,SIM
2281,2015,Requerimento,Solicita asfaltamento da Rua Antônio Homem da Rocha via que faz ligação do Bairro Alto Bela Aurora ao Bairro Teixeira,Arquivada,Oliveira Tresse,REQ,53810,20/08/2015,SIM,SIM
2280,2015,Requerimento,"Solicita pavimentação asfáltica, em toda a extensão da Rua Marciano Pinto, no Bairro Sagrado Coração de Jesus,",Arquivada,Oliveira Tresse,REQ,53809,20/08/2015,SIM,SIM
2279,2015,Requerimento,"Solicita pintura asfáltica, na Rua Romeu Pastoril em toda sua extensão, no bairro Bom Jardim.",Arquivada,Oliveira Tresse,REQ,53808,20/08/2015,SIM,SIM
