Projeto,,Ano,,Tipo,,Autor,,Ementa,,Situação
5100,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita troca de lâmpada em poste de iluminação pública na rua Verde Vale, no bairro Vale do Amanhecer.",,Arquivada
,,,,,,,,,,
5099,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita reparo em boca de lobo na rua Maria Verônica dos Reis, no bairro Ponte Preta.",,Arquivada
,,,,,,,,,,
5098,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita implantação de traffic calming na rua Paracatu, no bairro Santa Terezinha.",,Arquivada
,,,,,,,,,,
5097,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita implantação de quebra-molas na rua Eurico de Castro, no bairro Nossa Senhora das Graças.",,Arquivada
,,,,,,,,,,
5096,   ,2013,,Requerimento,,Noraldino Júnior,,Solcita expansão da rede de iluminação do beco da passagem no bairro Olavo Costa.,,Arquivada
,,,,,,,,,,
5095,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita reparo em esgoto a céu aberto na rua Artur Angelo Petrato, no bairro Progresso.",,Arquivada
,,,,,,,,,,
5094,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita disponibilização de latão de lixo na rua Francisco Vaz de Magalhães, no bairro Cascatinha.",,Arquivada
,,,,,,,,,,
5093,   ,2013,,Requerimento,,Noraldino Júnior,,Solicita alteração da linha 519 do Distrito de Torreões.,,Arquivada
,,,,,,,,,,
5092,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita poda de árvore na Avenida Doutor Simeão de Faria, no bairro Santa Cruz.",,Arquivada
,,,,,,,,,,
5091,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita recomposição da calçada da Avenida Francisco Bernardino, no Centro",,Arquivada
,,,,,,,,,,
5090,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita junto a SETTRA, a retirada de um veículo abandonado na Avenida Barão do Rio Branco, na Garganta do Dilermando",,Arquivada
,,,,,,,,,,
5089,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita asfaltamento da rua Custódia Rezende Bastos, no bairro Jardim das Alfineteiros.",,Arquivada
,,,,,,,,,,
5088,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita substituição das lâmpadas vapor de mercúrio para vapor de sódio da rua Jesus Raimundo, do bairro Teixeiras.",,Arquivada
,,,,,,,,,,
5087,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita restauração do piso asfáltico da rua José Teixeira Lopes, no bairro Bairú.",,Arquivada
,,,,,,,,,,
5086,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita junto a SETTRA, instalalção de redutor de velocidade ou quebra-molas na rua André dos Santos Rocha, no bairro Vale Verde.",,Arquivada
,,,,,,,,,,
5085,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita proteção na parede lateral do Posto de Atendiemnto Médico da UAPS, do bairro Vale Verde.",,Arquivada
,,,,,,,,,,
5084,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita colocação de meio fio nas ruas Marcelo Ramos, José Augusto de Paula, Expedito Ribeiro de Souza e do Vale, no bairro Vale Verde.",,Arquivada
,,,,,,,,,,
5083,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita obras para escoamento de água na servidão atrás do prédio da Igreja Católica, do bairro Vale Verde.",,Arquivada
,,,,,,,,,,
5082,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita instalação de iluminação pública na Praça Maria Eugênia, no bairro Vale Verde.",,Arquivada
,,,,,,,,,,
5081,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita obra de captação de águas na servidão existente entre as ruas José Augusto de Paula e Margarida Maria Alves e Santos Dias, no bairro Vale Verde.",,Arquivada
,,,,,,,,,,
5080,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita colocação de tampas de bueiros na rua José Augusto de Paula, no bairro Vale Verde.",,Arquivada
,,,,,,,,,,
5079,   ,2013,,Requerimento,,André Mariano,,"Solicita recapeamento asfáltico da rua Jacinto Furtado de Mendonça, no bairro Renascença.",,Arquivada
,,,,,,,,,,
5078,   ,2013,,Requerimento,,André Mariano,,"Solicita construção de lombadas na rua Jacinto Furtado de Mendonça, no bairro Renascença.",,Arquivada
,,,,,,,,,,
5077,   ,2013,,Requerimento,,Oliveira Tresse,,"Solicita limpeza da rua João Salvi, no bairro Santa Cândida.",,Arquivada
,,,,,,,,,,
5076,   ,2013,,Requerimento,,"Zé Márcio, Vagner de Oliveira, Noraldino Júnior, Betão",,"Solicita prorrogação do prazo de vigência da Comissão Especial de Estudo de Revisão do Plano Diretor, por um período de 120 dias.",,Arquivada
,,,,,,,,,,
5075,   ,2013,,Requerimento,,Betão,,"Solicita junto a CESAMA, Projeto da Estação de Tratamento de Esgoto, no bairro Barbosa Lage.",,Arquivada
,,,,,,,,,,
5074,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita poda de arvores na ru aCatulo Breviglieri, no bairro Santa Catarina.",,Arquivada
,,,,,,,,,,
5073,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita colocação de placa indicativa do nome da rua Custodio Furtado Souza, no bairro Teixeiras.",,Arquivada
,,,,,,,,,,
5072,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita colocação de placa indicativa do nome da Avenida Maria de Almeida Silva, no bairro Bela Aurora.",,Arquivada
,,,,,,,,,,
5071,   ,2013,,Requerimento,,Júlio Gasparette,,Solicita operação tapa buraco na estrada da Graminha.,,Arquivada
,,,,,,,,,,
5070,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita instalação de placa de proibido estacionar na rua Benício de Souza Rocha, no bairro Cruzeiro do Sul.",,Arquivada
,,,,,,,,,,
5069,   ,2013,,Requerimento,,Júlio Gasparette,,Solicita reforma e ampliação da UBS do bairro Esplanada.,,Arquivada
,,,,,,,,,,
5068,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita colocação de meio fio na rua Ivair Campos Machado, no bairro Marumbi.",,Arquivada
,,,,,,,,,,
5067,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita poda de arvore na rua Agenor Batista Garcia, no bairro Santa Rita.",,Arquivada
,,,,,,,,,,
5066,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita operação tapa buraco na rua Sebastião José Roque, no bairro Jardim Esperança.",,Arquivada
,,,,,,,,,,
5065,   ,2013,,Requerimento,,Júlio Gasparette,,Solicita limpeza do córrego do bairro Jardim Esperança.,,Arquivada
,,,,,,,,,,
5064,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita reforma da ponte da rua João Pires de Almeida, no bairro Jardim Esperança.",,Arquivada
,,,,,,,,,,
5063,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita poda de arvore na rua Geraldo Paleta, no bairro Santa Rita.",,Arquivada
,,,,,,,,,,
5062,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita poda de arvore na Praça da mina, no bairro Santa Rita.",,Arquivada
,,,,,,,,,,
5061,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita substituição das lâmpadas vapor de mercúrio para vapor de sódio na rua Comendador Pantaleone Arcuri, no bairro Teixeiras.",,Arquivada
,,,,,,,,,,
5060,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita instalação de aparelhos de ginástica na Praça da rua Darci Vargas, no bairro Ipiranga.",,Arquivada
,,,,,,,,,,
5059,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita substituição de lâmpadas vapor de mercúrio para vapor de sódio na rua João Moreira da Rocha, no bairro Teixeiras.",,Arquivada
,,,,,,,,,,
5058,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita substituição das lãmpadas vapor de mercúrio por vapor de sódio na rua Porfírio Barbosa Albuquerque, no bairro Teixeiras.",,Arquivada
,,,,,,,,,,
5057,   ,2013,,Requerimento,,Dr. Fiorilo,,Solicita revitalizar pista de caminhada que margeia o Rio Paraibuna.,,Arquivada
,,,,,,,,,,
5056,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita restauração de boca de lobo na rua Geraldina Carvalho Pinto, no bairro Santa Luzia.",,Arquivada
,,,,,,,,,,
5055,   ,2013,,Requerimento,,Isauro Calais,,Solicita extensão de linha de ônibus 109.,,Arquivada
,,,,,,,,,,
5054,   ,2013,,Requerimento,,Isauro Calais,,"Solicita poda de árvore na rua Aurélio Ferreira Salgado, no bairro Bom Clima.",,Arquivada
,,,,,,,,,,
5053,   ,2013,,Requerimento,,Betão,,"Solicita disponibilização do Plenário no dia 1º de outubro, para debate sobre A Criminalização dos Movimentos Sociais.",,Arquivada
,,,,,,,,,,
5052,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita limpeza e manutenção da Praça Izolino Gonçalves Coelho, no bairro Cruzeiro do Sul.",,Arquivada
,,,,,,,,,,
5051,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento na rua Waldomiro Eloy do Amaral, no bairro Cruziero do Sul.",,Arquivada
,,,,,,,,,,
5050,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento da rua Benício de Souza Ribeiro, no bairro Cruzeiro do Sul.",,Arquivada
,,,,,,,,,,
5049,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita complementação do asfaltamento da rua Manoel Ribeiro, no bairro Cruzeiro do Sul.",,Arquivada
,,,,,,,,,,
5048,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita instalação de sistema de captação de águas pluviais da rua Waldomiro Eloy do Amaral, no bairro Cruzeiro do Sul.",,Arquivada
,,,,,,,,,,
5047,   ,2013,,Requerimento,,Júlio Gasparette,,Solicita fiscalização dos horários das linhas de coletivo do bairro Jardim Natal.,,Arquivada
,,,,,,,,,,
5046,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita melhoria do sitema de captação de águas pluviais na rua Benício de Souza Rocha, no bairro Cruzeiro do Sul.",,Arquivada
,,,,,,,,,,
5045,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento da rua D, no bairro Igrejinha no granjeamento Nova Jerusalém.",,Arquivada
,,,,,,,,,,
5044,   ,2013,,Requerimento,,Betão,,"Solicita instalação de redutores de velocidade na rua Osmar Cortes Claro, no bairro Cerâmica.",,Arquivada
,,,,,,,,,,
5043,   ,2013,,Requerimento,,Betão,,"Solicita junto ao Demlurb, capina e limpeza em um terreno da PJF, na rua Karl Frekman, no bairro Jardim do Sol.",,Arquivada
,,,,,,,,,,
5042,   ,2013,,Requerimento,,Betão,,"Solicita reparos no vazamento de esgoto da rua Santos Dumont, no bairro Granbery.",,Arquivada
,,,,,,,,,,
5041,   ,2013,,Requerimento,,Betão,,"Solicita posteamento na rua do Baú, Distrito de Torreões.",,Arquivada
,,,,,,,,,,
5040,   ,2013,,Requerimento,,Betão,,"Solicita junto a EMPAV, o Plano de Carreira, Cargos e Salários dos trabalhadores.",,Arquivada
,,,,,,,,,,
5039,   ,2013,,Requerimento,,Betão,,"Solicita junto a Funalfa, resposta sobre requerimento nº 3924.",,Arquivada
,,,,,,,,,,
5038,   ,2013,,Requerimento,,Oliveira Tresse,,"Solicita reparos no meio fio da rua Professor Aguiar Júnior, no bairro Linhares.",,Arquivada
,,,,,,,,,,
5037,   ,2013,,Requerimento,,Oliveira Tresse,,"Solicita limpeza e colocação de placa na rua João Salvi, no bairro Santa Cândida.",,Arquivada
,,,,,,,,,,
5036,   ,2013,,Requerimento,,Oliveira Tresse,,"Solicita sinalização de trânsito na rua Delorme de Carvalho, no bairro Bom Pastor.",,Arquivada
,,,,,,,,,,
5035,   ,2013,,Requerimento,,Oliveira Tresse,,"Solicita limpeza e capina na rua João Theodósio Araújo, no bairro Bosque dos Pinheiros.",,Arquivada
,,,,,,,,,,
5034,   ,2013,,Requerimento,,Oliveira Tresse,,"Solicita implantação de bocas de lobo na Avenida Doutor José Procópio Teixeira, no bairro Bom Pastor.",,Arquivada
,,,,,,,,,,
5033,   ,2013,,Requerimento,,Oliveira Tresse,,"Solicita sinalização de trânsito na rua Diva Garcia, no bairro Linhares.",,Arquivada
,,,,,,,,,,
5032,   ,2013,,Requerimento,,Oliveira Tresse,,"Solicita implantação de redutor de velocidade na rua Diva Garcia, no bairro Bom Jardim.",,Arquivada
,,,,,,,,,,
5031,   ,2013,,Requerimento,,Oliveira Tresse,,"Solicita demarcação da faixa horizontal, sinalizando ponto de ônibus à rua Doutor Antônio de Souza Ferreira, no bairro Progresso.",,Arquivada
,,,,,,,,,,
5030,   ,2013,,Requerimento,,Oliveira Tresse,,"Solicita sinalização para ordenar o trânsito no cruzamento da rua São José com Clorindo Burnier, no bairro Vitorino Braga.",,Arquivada
,,,,,,,,,,
5029,   ,2013,,Requerimento,,Oliveira Tresse,,"Solicita sinalização de trânsito na rua Doutor Antõnio de Souza Ferreira, no bairro Progresso.",,Arquivada
,,,,,,,,,,
5028,   ,2013,,Requerimento,,Oliveira Tresse,,"Solicita a possibilidade de alteração de mão única no sentido de aclive da rua Gilson Silveira, no bairro Santa Cândida.",,Arquivada
,,,,,,,,,,
5027,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita manutenção da praça situada na rua São Camilo de Lelis, no bairro Nossa Senhora Aparecida.",,Arquivada
,,,,,,,,,,
5026,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita construção de meio fio da rua Alarico de Freitas com rua Augusto Vicente Vieira, no bairro Nossa Senhora Aparecida.",,Arquivada
,,,,,,,,,,
5025,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita poda de árvore na rua America, no bairro Milho Branco.",,Arquivada
,,,,,,,,,,
5024,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita recapeamento asfáltico na rua Augusto Vicente Vieira, no bairro Nossa Senhora Aparecida.",,Arquivada
,,,,,,,,,,
5023,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita poda de árvores na rua C, no bairro Centenário.",,Arquivada
,,,,,,,,,,
5022,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita poda de árvore na rua Domingos Sávio, no bairro Centenário.",,Arquivada
,,,,,,,,,,
5021,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita revitalização da boca de lobo da rua Luiz Andrade Silveira, no bairro Centenário.",,Arquivada
,,,,,,,,,,
5020,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita limpeza de todas bocas de lobo da rua Domingos Sávio, no bairro Centenário.",,Arquivada
,,,,,,,,,,
5019,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita limpeza de todas bocas de lobo situadas na rua Lívio de Oliveira Motta, no bairro Centenário.",,Arquivada
,,,,,,,,,,
5018,   ,2013,,Requerimento,,Dr. Fiorilo,,Solicita instalação de rede de esgoto na Avenida Santa Luzia.,,Arquivada
,,,,,,,,,,
5017,   ,2013,,Requerimento,,Dr. Fiorilo,,Solicita asfaltamento na Avenida Santa Luzia.,,Arquivada
,,,,,,,,,,
5016,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a SMO, construção de uma praça na rua Minas Gerais, no bairro Vila Montanhesa.",,Arquivada
,,,,,,,,,,
5015,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a SMO, limpeza de boca de lobo na rua Professora Noêmia Mendonça",,Arquivada
,,,,,,,,,,
5014,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a Empav, poda de árvore na rua Salvador Selduca, no bairro Nova Era.",,Arquivada
,,,,,,,,,,
5013,   ,2013,,Requerimento,,Cido Reis,,"Solicita revitalização da Praça Duque de Caxias, no bairro Araújo.",,Arquivada
,,,,,,,,,,
5012,   ,2013,,Requerimento,,Zé Márcio,,Solicita a Secretaria de Atividades Urbanas e Secretaria de Obras que notifiquem a empresa GVT - Global Village Telecom Ltda.,,Arquivada
,,,,,,,,,,
5011,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita instalação de abrigo em ponto de ônibus na rua Geraldo de Carvalho, no bairro Graminha.",,Arquivada
,,,,,,,,,,
5010,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita substituição das luminárias da rua Aurora Torres, no bairro Graminha.",,Arquivada
,,,,,,,,,,
5009,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita lipmeza da área de servidão da cesama na Travessa Sebastião dos Santos, no bairro Cruzeiro do Sul.",,Arquivada
,,,,,,,,,,
5008,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita nivelamento da estrada vicinal , do bairro Sarandira.",,Arquivada
,,,,,,,,,,
5007,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita capina e limpeza do córrego da Avenida Santa Luzia, no bairro Santa Luzia.",,Arquivada
,,,,,,,,,,
5006,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita pintura de sinalização horizontal na Aurora Torres, no bairro Graminha.",,Arquivada
,,,,,,,,,,
5005,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento da Travessa Sebastião dos Santos, no bairro Cruzeiro do Sul.",,Arquivada
,,,,,,,,,,
5004,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento das ruas Maria Conceição Atalaia, Laura Ribeiro e João da Cruz Carvalho , no bairro Graminha.",,Arquivada
,,,,,,,,,,
5003,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita operação tapa buraco nas ruas Eugenio de Souza Lima, Joaquim Vicente Guedes e Dr. José de alencar Medeiros, no bairro Graminha.",,Arquivada
,,,,,,,,,,
5002,   ,2013,,Requerimento,,Júlio Gasparette,,Solicita asfaltamento na rua Geraldo de Carvalho no bairro Graminha.,,Arquivada
,,,,,,,,,,
5001,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita capina e limpeza nas ruas Eugenio de Souza Lima, Joaquim Vicente Guedes e Geraldo de Carvalho, no bairro Graminha.",,Arquivada
,,,,,,,,,,
5000,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita pintura de faixa horizontal, indicativa de escola na rua Joaquim Vicente Guedes, no bairro Graminha.",,Arquivada
,,,,,,,,,,
4999,   ,2013,,Requerimento,,Rodrigo Mattos,,"Solicita mudanças no trajeto original da linha 129, do bairro Previdenciários.",,Arquivada
,,,,,,,,,,
4998,   ,2013,,Requerimento,,Rodrigo Mattos,,"Solicita implantação de 5 vagas de estacionamento na rua Sergipe, no bairro Manoel Honório.",,Arquivada
,,,,,,,,,,
4997,   ,2013,,Requerimento,,Nilton Militão,,"Solicita junto a SETTRA, verificar a possibilidade de colocação de redutor de velocidade na extensão da rua G, no bairro São Damião.",,Arquivada
,,,,,,,,,,
4996,   ,2013,,Requerimento,,Nilton Militão,,"Solicita junto a EMPAV, estudo de reparo e mudança no escoamneto do asfalto da rua Nicomedes Almeida Pereira, no bairo Santa Cruz.",,Arquivada
,,,,,,,,,,
4995,   ,2013,,Requerimento,,Nilton Militão,,"Solicita limpeza e desentupimento do bueiro da rua Justino Gomes Monteiro, no bairro Santa Cruz.",,Arquivada
,,,,,,,,,,
4994,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita asfaltamento na rua Padre Geraldo Pelzers, no bairrro Santa Luzia.",,Arquivada
,,,,,,,,,,
4993,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita corte de árvore na Avenida Santa Luzia, no bairro Santa Luzia.",,Arquivada
,,,,,,,,,,
4992,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita poda de árvores na rua João Penido Filho, no bairro Bom Pastor.",,Arquivada
,,,,,,,,,,
4991,   ,2013,,Requerimento,,Vagner de Oliveira,,Solicita implantação de uma Academia ao ar livre no bairro Parque Guarani.,,Arquivada
,,,,,,,,,,
4990,   ,2013,,Requerimento,,Vagner de Oliveira,,Solicita creche para o bairro Parque Guarani.,,Arquivada
,,,,,,,,,,
4989,   ,2013,,Requerimento,,Vagner de Oliveira,,"Solicita redutores de velocidade no entorno do colégio Paulo Japiassú Coelho, no bairro Parque Guarani.",,Arquivada
